Regionsname;Jahr;Score
Ingolstadt;2004;-0,5930609606831294
Ingolstadt;2005;-0,5249627422916672
Ingolstadt;2006;-0,6695196115038391
Ingolstadt;2007;-0,827003959061357
Ingolstadt;2008;-0,7327761209362581
Ingolstadt;2009;-0,14660909217818527
Ingolstadt;2010;0,4513986926850559
Ingolstadt;2011;0,03231994677273328
Ingolstadt;2012;0,509878721778497
Ingolstadt;2013;0,34856221174451374
Ingolstadt;2014;0,4141268808729248
Ingolstadt;2015;0,7195527192362128
Ingolstadt;2016;0,6397648074269685
Ingolstadt;2017;0,57812111690275
Ingolstadt;2018;0,5068825282365819
Ingolstadt;2019;0,6795080790020194
Ingolstadt;2020;0,7615795481158391
Ingolstadt;2021;0,7060384709402089
Ingolstadt;2022;-0,23547623637358334
Ingolstadt;2023;-0,8215325874667275
Ingolstadt;2024;-0,7216726224937623
Ingolstadt;2025;-0,5687697985146934
München;2004;-0,8304269820786578
München;2005;-0,6423819864965217
München;2006;-0,7233044237687377
München;2007;-0,8041243380092533
München;2008;-0,7880901515448429
München;2009;-0,4231932918514352
München;2010;-0,05822212403795022
München;2011;-0,4440848609869551
München;2012;-0,1241312872989177
München;2013;-0,016841114106909274
München;2014;0,07740605054007901
München;2015;0,3546133939975995
München;2016;0,35941025039999497
München;2017;0,3124513915933261
München;2018;0,1860467760822254
München;2019;0,3231726826966489
München;2020;0,43700946904109034
München;2021;0,2597110253977485
München;2022;-0,5684036101561919
München;2023;-0,8962560931126213
München;2024;-0,812598392766843
München;2025;-0,71866172240287
Rosenheim;2004;-0,6159978764317126
Rosenheim;2005;-0,2986109861068557
Rosenheim;2006;-0,4720080532799388
Rosenheim;2007;-0,5804246742174538
Rosenheim;2008;-0,6103571352048983
Rosenheim;2009;0,018730017701778186
Rosenheim;2010;0,47827293610885985
Rosenheim;2011;0,1602758847331842
Rosenheim;2012;0,7076944154779932
Rosenheim;2013;0,5055901537512374
Rosenheim;2014;0,5322444993338491
Rosenheim;2015;0,6559177432531795
Rosenheim;2016;0,5961972227369289
Rosenheim;2017;0,43706138326166827
Rosenheim;2018;0,36868478346265754
Rosenheim;2019;0,5424869491418287
Rosenheim;2020;0,5750042272533492
Rosenheim;2021;0,3199190975529547
Rosenheim;2022;-0,5868854736606501
Rosenheim;2023;-0,8999861099323965
Rosenheim;2024;-0,6695522816142027
Rosenheim;2025;-0,5331354503631547
Altötting;2004;-0,6024671881740699
Altötting;2005;-0,2791496371874744
Altötting;2006;-0,44643898487379197
Altötting;2007;-0,5933755917441588
Altötting;2008;-0,6822648864991339
Altötting;2009;-0,06919495498084566
Altötting;2010;0,9432220305672014
Altötting;2011;0,9140396998739195
Altötting;2012;0,8981712393572252
Altötting;2013;0,9203453905128941
Altötting;2014;0,9552267546646107
Altötting;2015;0,9313091012348107
Altötting;2016;0,8589355003505926
Altötting;2017;0,7856323603417988
Altötting;2018;0,683955474723407
Altötting;2019;0,5540897134088215
Altötting;2020;0,6255545780345378
Altötting;2021;0,6266272264922447
Altötting;2022;-0,20113251329705956
Altötting;2023;-0,7207834006942188
Altötting;2024;-0,73177698814432
Altötting;2025;-0,4270770704528488
Berchtesgadener Land;2004;-0,9453655035766457
Berchtesgadener Land;2005;-0,8644643646560553
Berchtesgadener Land;2006;-0,8485825529633857
Berchtesgadener Land;2007;-0,913565177828786
Berchtesgadener Land;2008;-0,9218468715974955
Berchtesgadener Land;2009;-0,7298030929493515
Berchtesgadener Land;2010;-0,4021907906649607
Berchtesgadener Land;2011;-0,4579013355386225
Berchtesgadener Land;2012;0,27087244987675735
Berchtesgadener Land;2013;0,3282220385683586
Berchtesgadener Land;2014;0,6099390333303703
Berchtesgadener Land;2015;0,7758466414179306
Berchtesgadener Land;2016;0,795980932741737
Berchtesgadener Land;2017;0,6740044369887705
Berchtesgadener Land;2018;0,6340424697526642
Berchtesgadener Land;2019;0,7285701044224318
Berchtesgadener Land;2020;0,6330737288469854
Berchtesgadener Land;2021;0,6221450677916032
Berchtesgadener Land;2022;-0,40695092188966525
Berchtesgadener Land;2023;-0,8701256405733294
Berchtesgadener Land;2024;-0,7364621684010971
Berchtesgadener Land;2025;-0,6049016475963283
Bad Tölz-Wolfratshausen;2004;-0,8051504085954085
Bad Tölz-Wolfratshausen;2005;-0,5374673571051105
Bad Tölz-Wolfratshausen;2006;-0,7325978435026423
Bad Tölz-Wolfratshausen;2007;-0,7872562614961462
Bad Tölz-Wolfratshausen;2008;-0,7497669538300373
Bad Tölz-Wolfratshausen;2009;-0,34190647248682365
Bad Tölz-Wolfratshausen;2010;0,13986315207930392
Bad Tölz-Wolfratshausen;2011;-0,10613431205823941
Bad Tölz-Wolfratshausen;2012;0,22811759179163094
Bad Tölz-Wolfratshausen;2013;0,11377095141651146
Bad Tölz-Wolfratshausen;2014;0,5105868316569987
Bad Tölz-Wolfratshausen;2015;0,6393192508069069
Bad Tölz-Wolfratshausen;2016;0,49885499529354377
Bad Tölz-Wolfratshausen;2017;0,28131787479299475
Bad Tölz-Wolfratshausen;2018;0,417248910768715
Bad Tölz-Wolfratshausen;2019;0,6660763709654031
Bad Tölz-Wolfratshausen;2020;0,4857393980354398
Bad Tölz-Wolfratshausen;2021;0,3985573505511457
Bad Tölz-Wolfratshausen;2022;-0,5120449262447858
Bad Tölz-Wolfratshausen;2023;-0,8731710928597297
Bad Tölz-Wolfratshausen;2024;-0,7932577145745024
Bad Tölz-Wolfratshausen;2025;-0,6339035011069162
Dachau;2004;-0,9181326654099446
Dachau;2005;-0,836303915046257
Dachau;2006;-0,8989258593007559
Dachau;2007;-0,9374238742801171
Dachau;2008;-0,9489278569683329
Dachau;2009;-0,7851932342451596
Dachau;2010;-0,5982732386387416
Dachau;2011;-0,675041021264517
Dachau;2012;-0,20046640073365823
Dachau;2013;0,24565519077103015
Dachau;2014;0,08073101595488665
Dachau;2015;0,3751321274189827
Dachau;2016;0,47506733238111504
Dachau;2017;0,2869956988691526
Dachau;2018;0,1098735332498023
Dachau;2019;0,30212408765472093
Dachau;2020;0,43198163868374345
Dachau;2021;0,30843909224637067
Dachau;2022;-0,5664052165933902
Dachau;2023;-0,8667208999965658
Dachau;2024;-0,7452901910311024
Dachau;2025;-0,5421076229735052
Ebersberg;2004;-0,5697626889939413
Ebersberg;2005;-0,21125264130498586
Ebersberg;2006;-0,36856920320604447
Ebersberg;2007;-0,6402706021893012
Ebersberg;2008;-0,5246406742775189
Ebersberg;2009;-0,1271871956826917
Ebersberg;2010;0,2826543233599895
Ebersberg;2011;-0,18828220062822362
Ebersberg;2012;0,32477943426944744
Ebersberg;2013;0,3292797217853455
Ebersberg;2014;0,31909989691166213
Ebersberg;2015;0,3412289832815541
Ebersberg;2016;0,42186398686971976
Ebersberg;2017;0,16383868754667455
Ebersberg;2018;0,20389718247900415
Ebersberg;2019;0,40893644064340584
Ebersberg;2020;0,5389040282032237
Ebersberg;2021;0,37781731974303406
Ebersberg;2022;-0,5670695788371565
Ebersberg;2023;-0,8859711917091126
Ebersberg;2024;-0,8328900642078384
Ebersberg;2025;-0,6752067468850498
Eichstätt;2004;-0,9589991602856252
Eichstätt;2005;-0,9094092553199279
Eichstätt;2006;-0,9429449400964708
Eichstätt;2007;-0,9680421221640322
Eichstätt;2008;-0,9700233823255676
Eichstätt;2009;-0,8466935910497275
Eichstätt;2010;-0,6609159972650189
Eichstätt;2011;-0,6873350869055689
Eichstätt;2012;-0,48772584510137956
Eichstätt;2013;-0,09691301088610173
Eichstätt;2014;0,18184828396000255
Eichstätt;2015;0,3246291998558165
Eichstätt;2016;0,5283590682002532
Eichstätt;2017;0,20783110706109695
Eichstätt;2018;0,29698371440933485
Eichstätt;2019;0,46369294561876223
Eichstätt;2020;0,6442817700541189
Eichstätt;2021;0,5755115418089178
Eichstätt;2022;-0,5586996914091286
Eichstätt;2023;-0,8950144227654956
Eichstätt;2024;-0,8464169310046923
Eichstätt;2025;-0,7709630361478371
Erding;2004;-0,7309893579246669
Erding;2005;-0,5295880275398587
Erding;2006;-0,706190002269872
Erding;2007;-0,8306211129773712
Erding;2008;-0,8085050585742992
Erding;2009;-0,49090682059733387
Erding;2010;-0,08693152965141183
Erding;2011;-0,22628973118997514
Erding;2012;0,09843837415146063
Erding;2013;0,4590863815268487
Erding;2014;0,4998510114628529
Erding;2015;0,619054625718627
Erding;2016;0,5718943862853852
Erding;2017;0,32825535975063813
Erding;2018;0,15215638877436796
Erding;2019;0,36416994521434204
Erding;2020;0,3298906620322471
Erding;2021;0,22811302349116142
Erding;2022;-0,6695770612799824
Erding;2023;-0,9446983574771135
Erding;2024;-0,8495522912175104
Erding;2025;-0,7802576808977588
Freising;2004;-0,26910638685733695
Freising;2005;0,05562629180099232
Freising;2006;-0,1889693287328343
Freising;2007;-0,4563478215980943
Freising;2008;-0,3793322605975293
Freising;2009;0,2455901315938492
Freising;2010;0,6232483420945445
Freising;2011;0,44648558592757565
Freising;2012;0,5849028255580284
Freising;2013;0,5300917075825239
Freising;2014;0,4139986352398623
Freising;2015;0,5139357721890169
Freising;2016;0,6500199358069075
Freising;2017;0,33633223695686804
Freising;2018;0,17735687334292266
Freising;2019;0,3639129022363119
Freising;2020;0,47498281636879497
Freising;2021;0,03919956989801146
Freising;2022;-0,609909846210254
Freising;2023;-0,8961097886443604
Freising;2024;-0,8196032831504306
Freising;2025;-0,77981859825091
Fürstenfeldbruck;2004;-0,7722355322904156
Fürstenfeldbruck;2005;-0,5404213410045862
Fürstenfeldbruck;2006;-0,6725423372869532
Fürstenfeldbruck;2007;-0,7811695783901419
Fürstenfeldbruck;2008;-0,7876363059041385
Fürstenfeldbruck;2009;-0,3019738097009746
Fürstenfeldbruck;2010;0,1515023630675215
Fürstenfeldbruck;2011;-0,10062685440779225
Fürstenfeldbruck;2012;0,29782253215286475
Fürstenfeldbruck;2013;0,5554427306443023
Fürstenfeldbruck;2014;0,47510033427511295
Fürstenfeldbruck;2015;0,6506701577717908
Fürstenfeldbruck;2016;0,6540780463632601
Fürstenfeldbruck;2017;0,46793888048080445
Fürstenfeldbruck;2018;0,24822562090328304
Fürstenfeldbruck;2019;0,43788936997834926
Fürstenfeldbruck;2020;0,5742094808813407
Fürstenfeldbruck;2021;0,5116698480584051
Fürstenfeldbruck;2022;-0,4029244836605151
Fürstenfeldbruck;2023;-0,8397306902353656
Fürstenfeldbruck;2024;-0,638698337688774
Fürstenfeldbruck;2025;-0,4527403434902353
Garmisch-Partenkirchen;2004;-0,6272516051590569
Garmisch-Partenkirchen;2005;-0,2062099891170378
Garmisch-Partenkirchen;2006;-0,5107559778342792
Garmisch-Partenkirchen;2007;-0,6776569170495496
Garmisch-Partenkirchen;2008;-0,6970390525279464
Garmisch-Partenkirchen;2009;-0,19430747833875153
Garmisch-Partenkirchen;2010;-0,03462824765126653
Garmisch-Partenkirchen;2011;-0,4208106758294268
Garmisch-Partenkirchen;2012;-0,10402098680763178
Garmisch-Partenkirchen;2013;0,06699586075920919
Garmisch-Partenkirchen;2014;0,21390567498797736
Garmisch-Partenkirchen;2015;0,42377148627582495
Garmisch-Partenkirchen;2016;0,4048762537803176
Garmisch-Partenkirchen;2017;0,0026956195647497815
Garmisch-Partenkirchen;2018;-0,03566334138092684
Garmisch-Partenkirchen;2019;0,10550462054404156
Garmisch-Partenkirchen;2020;0,07110497899349173
Garmisch-Partenkirchen;2021;-0,10583896831191228
Garmisch-Partenkirchen;2022;-0,8503750285704553
Garmisch-Partenkirchen;2023;-0,9651175889863299
Garmisch-Partenkirchen;2024;-0,9430938361032817
Garmisch-Partenkirchen;2025;-0,9163906427013587
Landsberg am Lech;2004;-0,5022317228104858
Landsberg am Lech;2005;-0,07166613831647756
Landsberg am Lech;2006;-0,26560761301670166
Landsberg am Lech;2007;-0,42993500585681144
Landsberg am Lech;2008;-0,5413603222766721
Landsberg am Lech;2009;0,05142681615895343
Landsberg am Lech;2010;0,5650683449506392
Landsberg am Lech;2011;0,06561990701699369
Landsberg am Lech;2012;0,5179393526230616
Landsberg am Lech;2013;0,5657380095304873
Landsberg am Lech;2014;0,5226833642338106
Landsberg am Lech;2015;0,6318438837957644
Landsberg am Lech;2016;0,7117520508627363
Landsberg am Lech;2017;0,2901228059585738
Landsberg am Lech;2018;0,22901769495834007
Landsberg am Lech;2019;0,40251015788180283
Landsberg am Lech;2020;0,3967263396297553
Landsberg am Lech;2021;0,37123196518844453
Landsberg am Lech;2022;-0,5629609881002081
Landsberg am Lech;2023;-0,9105307575899981
Landsberg am Lech;2024;-0,8696346545120485
Landsberg am Lech;2025;-0,792282651655555
Miesbach;2004;-0,7730529171209803
Miesbach;2005;-0,5614316413224688
Miesbach;2006;-0,7126545247422452
Miesbach;2007;-0,8312911762186258
Miesbach;2008;-0,763699367313874
Miesbach;2009;-0,4067582869512339
Miesbach;2010;-0,0050530828550175155
Miesbach;2011;-0,41877370349814674
Miesbach;2012;0,01886756593172497
Miesbach;2013;-0,3871682384540236
Miesbach;2014;-0,23853451638465945
Miesbach;2015;0,030126390280844687
Miesbach;2016;0,036568047257891347
Miesbach;2017;-0,2449574048081298
Miesbach;2018;-0,32980530875320724
Miesbach;2019;-0,1878042522096035
Miesbach;2020;0,0018823657552354846
Miesbach;2021;-0,1853809671626927
Miesbach;2022;-0,8634284746876214
Miesbach;2023;-0,9727256085604942
Miesbach;2024;-0,9385519656273953
Miesbach;2025;-0,9121159518066182
Mühldorf a. Inn;2004;0,21035979537729294
Mühldorf a. Inn;2005;0,44107035948998563
Mühldorf a. Inn;2006;0,0361391416401075
Mühldorf a. Inn;2007;-0,11513699113380735
Mühldorf a. Inn;2008;-0,3874406650568701
Mühldorf a. Inn;2009;0,23796045328853022
Mühldorf a. Inn;2010;0,24867108839358762
Mühldorf a. Inn;2011;0,16680023681873213
Mühldorf a. Inn;2012;0,7903574835308499
Mühldorf a. Inn;2013;0,7112591442099729
Mühldorf a. Inn;2014;0,8303649458837423
Mühldorf a. Inn;2015;0,7052765186291193
Mühldorf a. Inn;2016;0,8131271084496097
Mühldorf a. Inn;2017;0,7857210676063647
Mühldorf a. Inn;2018;0,5755265043914367
Mühldorf a. Inn;2019;0,6945263457667551
Mühldorf a. Inn;2020;0,7024761772992822
Mühldorf a. Inn;2021;0,7357196262294268
Mühldorf a. Inn;2022;-0,3208333644512088
Mühldorf a. Inn;2023;-0,7670460941453361
Mühldorf a. Inn;2024;-0,6662778770424748
Mühldorf a. Inn;2025;-0,39379732442402426
München;2004;-0,48291993435779773
München;2005;-0,15076940434391067
München;2006;-0,3645649665707248
München;2007;-0,5580561116822242
München;2008;-0,5084589919657214
München;2009;0,02607991820201256
München;2010;0,31428092650442796
München;2011;-0,0314468712237581
München;2012;0,38082220316346865
München;2013;0,4259361817370868
München;2014;0,41745869675527353
München;2015;0,5589950729862186
München;2016;0,5622449934850585
München;2017;0,3513418897435815
München;2018;0,3126245128705514
München;2019;0,4645263893885261
München;2020;0,5022053669446779
München;2021;0,3258001245772816
München;2022;-0,4937081543826531
München;2023;-0,8471605683157553
München;2024;-0,7542300159838656
München;2025;-0,6680600689912155
Neuburg-Schrobenhausen;2004;-0,8091003875112418
Neuburg-Schrobenhausen;2005;-0,6435512010568099
Neuburg-Schrobenhausen;2006;-0,7902308077228781
Neuburg-Schrobenhausen;2007;-0,8459058812731971
Neuburg-Schrobenhausen;2008;-0,8752059261382554
Neuburg-Schrobenhausen;2009;-0,5156044908301967
Neuburg-Schrobenhausen;2010;0,10891921095593864
Neuburg-Schrobenhausen;2011;-0,0784770408978472
Neuburg-Schrobenhausen;2012;0,568842470462099
Neuburg-Schrobenhausen;2013;0,47775917458930667
Neuburg-Schrobenhausen;2014;0,40068089071755786
Neuburg-Schrobenhausen;2015;0,7905350059546873
Neuburg-Schrobenhausen;2016;0,8397333592286306
Neuburg-Schrobenhausen;2017;0,8768682715773973
Neuburg-Schrobenhausen;2018;0,7675636331426379
Neuburg-Schrobenhausen;2019;0,8474933594610121
Neuburg-Schrobenhausen;2020;0,6959635202440849
Neuburg-Schrobenhausen;2021;0,573729971771595
Neuburg-Schrobenhausen;2022;-0,08203114645754238
Neuburg-Schrobenhausen;2023;-0,7564143039180753
Neuburg-Schrobenhausen;2024;-0,5199925757925999
Neuburg-Schrobenhausen;2025;-0,5210545590827805
Pfaffenhofen a.d. Ilm;2004;-0,9251034770808089
Pfaffenhofen a.d. Ilm;2005;-0,8618705984994091
Pfaffenhofen a.d. Ilm;2006;-0,9096576495528943
Pfaffenhofen a.d. Ilm;2007;-0,9492989974352417
Pfaffenhofen a.d. Ilm;2008;-0,9478118036821358
Pfaffenhofen a.d. Ilm;2009;-0,7982393273682453
Pfaffenhofen a.d. Ilm;2010;-0,6390891384922202
Pfaffenhofen a.d. Ilm;2011;-0,6850022187669155
Pfaffenhofen a.d. Ilm;2012;-0,48601549964627705
Pfaffenhofen a.d. Ilm;2013;-0,21536988087333286
Pfaffenhofen a.d. Ilm;2014;0,06409577024759536
Pfaffenhofen a.d. Ilm;2015;0,49401896358093855
Pfaffenhofen a.d. Ilm;2016;0,46087044900058893
Pfaffenhofen a.d. Ilm;2017;0,4153659803112815
Pfaffenhofen a.d. Ilm;2018;0,44173297462966016
Pfaffenhofen a.d. Ilm;2019;0,4865886582463092
Pfaffenhofen a.d. Ilm;2020;0,5294380884115881
Pfaffenhofen a.d. Ilm;2021;0,27536369609092254
Pfaffenhofen a.d. Ilm;2022;-0,5947667574197616
Pfaffenhofen a.d. Ilm;2023;-0,9362073002901375
Pfaffenhofen a.d. Ilm;2024;-0,8100697211903218
Pfaffenhofen a.d. Ilm;2025;-0,6679538251880557
Rosenheim;2004;-0,5054439637388262
Rosenheim;2005;-0,17712386964590904
Rosenheim;2006;-0,311007382850641
Rosenheim;2007;-0,3888276111494422
Rosenheim;2008;-0,561500631632495
Rosenheim;2009;0,12708244478041772
Rosenheim;2010;0,519504281130224
Rosenheim;2011;0,3079174697435299
Rosenheim;2012;0,46895034414941433
Rosenheim;2013;0,4985649602480462
Rosenheim;2014;0,5301092869450246
Rosenheim;2015;0,5010384766286193
Rosenheim;2016;0,5260907247536457
Rosenheim;2017;0,458877098496687
Rosenheim;2018;0,3714912562806005
Rosenheim;2019;0,5320866684578007
Rosenheim;2020;0,48985149702047126
Rosenheim;2021;0,28709167450338335
Rosenheim;2022;-0,5933922041803887
Rosenheim;2023;-0,9216947813165209
Rosenheim;2024;-0,816902355725303
Rosenheim;2025;-0,7316933109197876
Starnberg;2004;-0,8300972572801896
Starnberg;2005;-0,6395379437168649
Starnberg;2006;-0,7599394555064237
Starnberg;2007;-0,8343222754269584
Starnberg;2008;-0,8086602745895544
Starnberg;2009;-0,4783370366184098
Starnberg;2010;-0,13353364470211856
Starnberg;2011;-0,4858455009020275
Starnberg;2012;-0,06668472910664881
Starnberg;2013;0,09727987118651431
Starnberg;2014;0,2112273546513581
Starnberg;2015;0,32281617854580397
Starnberg;2016;0,126537916047244
Starnberg;2017;0,2859660853671107
Starnberg;2018;-0,09117532208723808
Starnberg;2019;0,1755163488276387
Starnberg;2020;0,32442453686392375
Starnberg;2021;0,17050794396551358
Starnberg;2022;-0,659800847500998
Starnberg;2023;-0,9261104413046723
Starnberg;2024;-0,8396583061950194
Starnberg;2025;-0,7060383411840192
Traunstein;2004;-0,7598195185117643
Traunstein;2005;-0,6198809361926851
Traunstein;2006;-0,7358843000681138
Traunstein;2007;-0,838504139157499
Traunstein;2008;-0,827749980560193
Traunstein;2009;-0,364443095380284
Traunstein;2010;0,4109305805268971
Traunstein;2011;0,3171462887532481
Traunstein;2012;0,517765465227489
Traunstein;2013;0,6053368298477976
Traunstein;2014;0,7959282116118668
Traunstein;2015;0,8685751264389595
Traunstein;2016;0,8585641793570485
Traunstein;2017;0,7694840597108612
Traunstein;2018;0,656519534463684
Traunstein;2019;0,6993355632385925
Traunstein;2020;0,6690005157510602
Traunstein;2021;0,46065938329338924
Traunstein;2022;-0,325775524456837
Traunstein;2023;-0,8247577551842071
Traunstein;2024;-0,7232541082138714
Traunstein;2025;-0,6280734152534128
Weilheim-Schongau;2004;-0,6431263478328039
Weilheim-Schongau;2005;-0,378841414908835
Weilheim-Schongau;2006;-0,609293059269138
Weilheim-Schongau;2007;-0,7252116323168288
Weilheim-Schongau;2008;-0,7137002314385106
Weilheim-Schongau;2009;-0,013330002065364839
Weilheim-Schongau;2010;0,28735515349046054
Weilheim-Schongau;2011;0,16476273277718334
Weilheim-Schongau;2012;0,47416845078353104
Weilheim-Schongau;2013;0,6727009680846802
Weilheim-Schongau;2014;0,7376778566181432
Weilheim-Schongau;2015;0,7433492217704359
Weilheim-Schongau;2016;0,6774746637028335
Weilheim-Schongau;2017;0,6345644959349988
Weilheim-Schongau;2018;0,3713578726191233
Weilheim-Schongau;2019;0,5615794387697544
Weilheim-Schongau;2020;0,6764640388067389
Weilheim-Schongau;2021;0,6673842220453396
Weilheim-Schongau;2022;-0,4821590880577998
Weilheim-Schongau;2023;-0,901901778148898
Weilheim-Schongau;2024;-0,7994605166725316
Weilheim-Schongau;2025;-0,7386064584139944
Landshut;2004;-0,8164644366819078
Landshut;2005;-0,6502265606239181
Landshut;2006;-0,7255036688081655
Landshut;2007;-0,8503871010746383
Landshut;2008;-0,8571308255531839
Landshut;2009;-0,4400891866137786
Landshut;2010;-0,06537524967906623
Landshut;2011;-0,4269555217195185
Landshut;2012;0,04261791905650704
Landshut;2013;0,3473832883545747
Landshut;2014;0,4854727361927277
Landshut;2015;0,4492204997074813
Landshut;2016;0,45853225585949065
Landshut;2017;0,37163949836894
Landshut;2018;0,2967647171357951
Landshut;2019;0,6600476432964524
Landshut;2020;0,6364029226989788
Landshut;2021;0,5276661592890102
Landshut;2022;-0,45975636193921326
Landshut;2023;-0,8601697645381049
Landshut;2024;-0,8141536596899525
Landshut;2025;-0,7390267775244133
Passau;2004;0,8557580598201256
Passau;2005;0,9098807617314556
Passau;2006;0,9247969125660325
Passau;2007;0,8552299096356051
Passau;2008;0,8809501284323268
Passau;2009;0,962314256178959
Passau;2010;0,9739405958159936
Passau;2011;0,9478997297482086
Passau;2012;0,9184343370471625
Passau;2013;0,9657298939637669
Passau;2014;0,9721464135952531
Passau;2015;0,9511175308738282
Passau;2016;0,9417350735694701
Passau;2017;0,9652423741813421
Passau;2018;0,9326750949457309
Passau;2019;0,9155722981547564
Passau;2020;0,8757391990786548
Passau;2021;0,8204032165338205
Passau;2022;0,19379415629677227
Passau;2023;-0,5519191285484413
Passau;2024;-0,20496563547453037
Passau;2025;0,0404655468157661
Straubing;2004;-0,9061594755822505
Straubing;2005;-0,7254573382220338
Straubing;2006;-0,8867537329144779
Straubing;2007;-0,8643785661267754
Straubing;2008;-0,9061401749828302
Straubing;2009;-0,6832901260610186
Straubing;2010;0,04245828101468776
Straubing;2011;0,49293487949945936
Straubing;2012;0,8113002908630427
Straubing;2013;0,5610984170821055
Straubing;2014;0,7412905611638035
Straubing;2015;0,8794470145001572
Straubing;2016;0,7359013625369923
Straubing;2017;0,66756198608403
Straubing;2018;0,22070472143947872
Straubing;2019;0,5550909677358066
Straubing;2020;0,7719979183622349
Straubing;2021;0,6198578646819589
Straubing;2022;-0,015143621671767997
Straubing;2023;-0,7434719095082631
Straubing;2024;-0,6342855553096192
Straubing;2025;-0,207792423469024
Deggendorf;2004;-0,8741585116770724
Deggendorf;2005;-0,7518495837119002
Deggendorf;2006;-0,8347924462098978
Deggendorf;2007;-0,879538666250856
Deggendorf;2008;-0,869407871539051
Deggendorf;2009;-0,5034154914157438
Deggendorf;2010;0,03165313079907721
Deggendorf;2011;0,03490906248778011
Deggendorf;2012;0,36784632202491735
Deggendorf;2013;0,6105918377190499
Deggendorf;2014;0,7322846053911376
Deggendorf;2015;0,7209839463003737
Deggendorf;2016;0,6947213782298249
Deggendorf;2017;0,5377762930835839
Deggendorf;2018;0,2776050177444455
Deggendorf;2019;0,5987661132561981
Deggendorf;2020;0,6606094577432069
Deggendorf;2021;0,40970025706123114
Deggendorf;2022;-0,4592138742228452
Deggendorf;2023;-0,8693037402248882
Deggendorf;2024;-0,5586500835648578
Deggendorf;2025;-0,44886040184105275
Freyung-Grafenau;2004;
Freyung-Grafenau;2005;
Freyung-Grafenau;2006;
Freyung-Grafenau;2007;
Freyung-Grafenau;2008;
Freyung-Grafenau;2009;
Freyung-Grafenau;2010;
Freyung-Grafenau;2011;
Freyung-Grafenau;2012;0,9989853689999099
Freyung-Grafenau;2013;0,9995836337313208
Freyung-Grafenau;2014;0,9992645703259071
Freyung-Grafenau;2015;0,998691742887679
Freyung-Grafenau;2016;0,9993195335670606
Freyung-Grafenau;2017;0,9996029785215925
Freyung-Grafenau;2018;0,9963679985237004
Freyung-Grafenau;2019;0,9950175990690664
Freyung-Grafenau;2020;0,9850512775712612
Freyung-Grafenau;2021;0,9690006340637842
Freyung-Grafenau;2022;0,8968570464480607
Freyung-Grafenau;2023;0,7902637404707322
Freyung-Grafenau;2024;0,7596067866484691
Freyung-Grafenau;2025;0,6440265044959685
Kelheim;2004;-0,5541595638706727
Kelheim;2005;-0,1871147949275514
Kelheim;2006;-0,2896970060619431
Kelheim;2007;-0,5328005729912308
Kelheim;2008;-0,5741748793510588
Kelheim;2009;0,25200479318678765
Kelheim;2010;0,4546142500168116
Kelheim;2011;0,09587706837212555
Kelheim;2012;0,6098144141168813
Kelheim;2013;0,43496001153899644
Kelheim;2014;0,45099756430093113
Kelheim;2015;0,7621063849468639
Kelheim;2016;0,6098612483632166
Kelheim;2017;0,6184601000896157
Kelheim;2018;0,5897532351537189
Kelheim;2019;0,5678631212420308
Kelheim;2020;0,7903301436244673
Kelheim;2021;0,762558446675401
Kelheim;2022;-0,28677432547296666
Kelheim;2023;-0,7805264335078502
Kelheim;2024;-0,6774240731485619
Kelheim;2025;-0,43633408218950664
Landshut;2004;-0,8599186043850887
Landshut;2005;-0,7074377741197128
Landshut;2006;-0,8029051375670143
Landshut;2007;-0,8293839420946525
Landshut;2008;-0,869084371488452
Landshut;2009;-0,5815676479699783
Landshut;2010;0,20319850552191498
Landshut;2011;-0,08511750470983173
Landshut;2012;0,2393855875568667
Landshut;2013;0,2629057034094261
Landshut;2014;0,1880077089598866
Landshut;2015;0,6779544929608966
Landshut;2016;0,5769827635374827
Landshut;2017;0,5434937898068981
Landshut;2018;0,598463220547269
Landshut;2019;0,4772065508151236
Landshut;2020;0,5336229023566894
Landshut;2021;0,25759080594724826
Landshut;2022;-0,5710092347241683
Landshut;2023;-0,910199303969474
Landshut;2024;-0,8108057381778655
Landshut;2025;-0,7537105101352197
Passau;2004;-0,604152478974843
Passau;2005;-0,24068369684583465
Passau;2006;-0,33516008480496257
Passau;2007;-0,432297539748544
Passau;2008;-0,4968993535648369
Passau;2009;0,2208384014774979
Passau;2010;0,30892850632334423
Passau;2011;0,12873547293375237
Passau;2012;0,7368813394607041
Passau;2013;0,744484282534061
Passau;2014;0,7398561625952256
Passau;2015;0,9268007623619894
Passau;2016;0,9546151662185006
Passau;2017;0,924970375252766
Passau;2018;0,8501738764138559
Passau;2019;0,8222678023403337
Passau;2020;0,8176870206962076
Passau;2021;0,6751095904517898
Passau;2022;-0,14411658358980922
Passau;2023;-0,7412276543538467
Passau;2024;-0,3178178700879223
Passau;2025;-0,0758471461113252
Regen;2004;
Regen;2005;
Regen;2006;
Regen;2007;
Regen;2008;
Regen;2009;
Regen;2010;
Regen;2011;
Regen;2012;0,9647011003305266
Regen;2013;0,9933685040010946
Regen;2014;0,9932475422015029
Regen;2015;0,9979004560845456
Regen;2016;0,9984266513772949
Regen;2017;0,9973795844034847
Regen;2018;0,9976602037267882
Regen;2019;0,9790052791498728
Regen;2020;0,9732541978280231
Regen;2021;0,8918663794880463
Regen;2022;-0,20724530662596968
